employee__id,employee__code,gender,age,department__id,job__title,join__date,salary,email
424,EMP00424,Unknow,57.0,11.0,Engineer,,800000,
425,EMP00425,Female,22.0,9.0,Intern,2023-01-15,500000,emp425@mail.com
426,EMP00426,Male,32.0,15.0,QA,,350000,emp426@mail.com
427,EMP00427,Female,45.0,19.0,Analyst,,350000,
428,EMP00428,Female,34.0,2.0,Engineer,,500000,
429,EMP00429,Male,49.0,10.0,Manager,,800000,
430,EMP00430,Male,35.0,,Manager,,600000,
431,EMP00431,Male,45.0,16.0,Analyst,,350000,
432,EMP00432,Female,42.0,13.0,Engineer,2023-01-15,800000,
433,EMP00433,Male,43.0,4.0,HR,,600000,
434,EMP00434,Female,40.0,3.0,Analyst,,800000,
435,EMP00435,Female,32.0,15.0,HR,2025-07-01,500000,
436,EMP00436,Male,37.0,,Analyst,2025-07-01,600000,
437,EMP00437,Unknow,28.0,3.0,Engineer,2025-07-01,600000,
438,EMP00438,Male,48.0,15.0,Engineer,,800000,
439,EMP00439,Female,45.0,13.0,Intern,,500000,
440,EMP00440,Female,52.0,7.0,Engineer,,600000,
441,EMP00441,Unknow,36.0,20.0,Manager,,800000,
442,EMP00442,Female,58.0,17.0,Engineer,,350000,emp442@mail.com
443,EMP00443,Male,37.0,13.0,Analyst,,500000,
444,EMP00444,Male,44.0,3.0,Intern,,500000,
445,EMP00445,Female,40.0,4.0,Analyst,,800000,
446,EMP00446,Female,24.0,10.0,Analyst,,800000,
447,EMP00447,Unknow,45.0,10.0,HR,,600000,
448,EMP00448,Male,31.0,1.0,HR,2025-07-01,600000,emp448@mail.com
449,EMP00449,Unknow,49.0,8.0,Manager,2025-07-01,600000,emp449@mail.com
450,EMP00450,Female,38.0,4.0,HR,,600000,
451,EMP00451,Unknow,40.0,2.0,Manager,2023-01-15,600000,
452,EMP00452,Female,32.0,10.0,Engineer,,600000,emp452@mail.com
453,EMP00453,Male,39.0,99.0,Intern,,500000,
454,EMP00454,Male,51.0,17.0,HR,,600000,
455,EMP00455,Male,27.0,99.0,HR,2023-01-15,500000,emp455@mail.com
456,EMP00456,Female,40.0,4.0,Analyst,2025-07-01,500000,
457,EMP00457,Unknow,25.0,14.0,Intern,,600000,
458,EMP00458,Male,53.0,3.0,HR,,600000,
459,EMP00459,Unknow,52.0,99.0,Intern,,500000,emp459@mail.com
460,EMP00460,Unknow,33.0,14.0,Intern,,500000,
461,EMP00461,Female,22.0,18.0,HR,,600000,
462,EMP00462,Unknow,35.0,18.0,HR,,350000,
463,EMP00463,Male,42.0,14.0,Analyst,,600000,
464,EMP00464,Female,28.0,,Intern,,600000,
465,EMP00465,Female,35.0,1.0,QA,,500000,
466,EMP00466,Unknow,39.0,5.0,Intern,,500000,
467,EMP00467,Male,60.0,4.0,QA,,500000,
468,EMP00468,Male,49.0,13.0,Engineer,2023-01-15,600000,
469,EMP00469,Male,43.0,16.0,Engineer,2023-01-15,350000,
470,EMP00470,Male,32.0,4.0,Intern,2025-07-01,600000,emp470@mail.com
471,EMP00471,Female,40.0,15.0,Manager,,800000,
472,EMP00472,Female,55.0,3.0,Analyst,2023-01-15,600000,
473,EMP00473,Male,41.0,19.0,HR,2023-01-15,600000,
474,EMP00474,Female,51.0,7.0,QA,2025-07-01,350000,
475,EMP00475,Male,40.0,10.0,Intern,,600000,
476,EMP00476,Unknow,35.0,3.0,Engineer,2023-01-15,350000,
477,EMP00477,Female,38.0,12.0,Engineer,,600000,
478,EMP00478,Male,39.0,20.0,HR,,500000,
479,EMP00479,Male,34.0,12.0,Engineer,,800000,
480,EMP00480,Female,23.0,2.0,Analyst,,600000,
481,EMP00481,Male,33.0,16.0,Manager,,600000,
482,EMP00482,Male,58.0,19.0,Intern,2023-01-15,500000,
483,EMP00483,Female,28.0,15.0,Intern,,350000,emp483@mail.com
484,EMP00484,Female,50.0,7.0,Engineer,2025-07-01,350000,emp484@mail.com
485,EMP00485,Male,52.0,14.0,Engineer,2025-07-01,350000,emp485@mail.com
486,EMP00486,Male,46.0,11.0,Analyst,,350000,
487,EMP00487,Unknow,30.0,13.0,HR,2023-01-15,500000,
488,EMP00488,Male,32.0,16.0,Analyst,,800000,
489,EMP00489,Female,54.0,99.0,Engineer,,500000,emp489@mail.com
490,EMP00490,Male,40.0,11.0,QA,2025-07-01,500000,
491,EMP00491,Male,50.0,,Intern,,600000,
492,EMP00492,Male,60.0,1.0,Engineer,,600000,
493,EMP00493,Unknow,25.0,5.0,Intern,,800000,
494,EMP00494,Male,53.0,8.0,QA,,500000,
495,EMP00495,Male,34.0,6.0,Engineer,,600000,emp495@mail.com
496,EMP00496,Female,36.0,99.0,Analyst,,500000,
497,EMP00497,Unknow,51.0,8.0,QA,,500000,emp497@mail.com
498,EMP00498,Unknow,52.0,19.0,QA,2023-01-15,600000,emp498@mail.com
499,EMP00499,Female,28.0,17.0,QA,,600000,emp499@mail.com
500,EMP00500,Unknow,52.0,4.0,Manager,,600000,
501,EMP00501,Female,56.0,16.0,Analyst,,800000,emp501@mail.com
502,EMP00502,Female,35.0,2.0,HR,2023-01-15,350000,
503,EMP00503,Female,39.0,4.0,Intern,,600000,emp503@mail.com
504,EMP00504,Male,32.0,19.0,Analyst,2025-07-01,500000,
505,EMP00505,Unknow,41.0,,Analyst,2025-07-01,600000,
506,EMP00506,Male,52.0,17.0,HR,,350000,
507,EMP00507,Male,42.0,18.0,HR,,350000,emp507@mail.com
508,EMP00508,Unknow,35.0,9.0,HR,,600000,
509,EMP00509,Male,57.0,15.0,Analyst,2023-01-15,500000,emp509@mail.com
510,EMP00510,Male,36.0,6.0,Engineer,,800000,
511,EMP00511,Female,57.0,9.0,QA,2025-07-01,500000,emp511@mail.com
512,EMP00512,Male,41.0,5.0,Manager,,500000,emp512@mail.com
513,EMP00513,Male,24.0,6.0,QA,,600000,
514,EMP00514,Female,48.0,13.0,Engineer,,500000,emp514@mail.com
515,EMP00515,Male,41.0,17.0,Engineer,2025-07-01,500000,emp515@mail.com
516,EMP00516,Female,30.0,12.0,Intern,,800000,
517,EMP00517,Female,42.0,11.0,Analyst,2025-07-01,500000,
518,EMP00518,Male,34.0,1.0,Engineer,,600000,emp518@mail.com
519,EMP00519,Unknow,29.0,,Engineer,2025-07-01,600000,
520,EMP00520,Male,52.0,9.0,HR,,500000,
521,EMP00521,Unknow,22.0,18.0,Analyst,,600000,emp521@mail.com
522,EMP00522,Male,38.0,8.0,Engineer,2023-01-15,800000,
523,EMP00523,Unknow,43.0,17.0,Intern,,800000,
524,EMP00524,Male,23.0,11.0,Intern,2025-07-01,500000,
525,EMP00525,Female,35.0,12.0,Engineer,,500000,emp525@mail.com
526,EMP00526,Unknow,49.0,13.0,Manager,,500000,
527,EMP00527,Female,57.0,3.0,Engineer,2025-07-01,600000,
528,EMP00528,Male,56.0,18.0,Intern,2025-07-01,350000,
529,EMP00529,Male,25.0,19.0,Engineer,2025-07-01,600000,
530,EMP00530,Female,42.0,14.0,Intern,2023-01-15,600000,
531,EMP00531,Female,37.0,9.0,QA,2023-01-15,500000,
532,EMP00532,Female,21.0,7.0,Analyst,,500000,
533,EMP00533,Male,38.0,17.0,Intern,2023-01-15,500000,
534,EMP00534,Unknow,23.0,5.0,QA,2023-01-15,350000,emp534@mail.com
535,EMP00535,Male,41.0,5.0,Analyst,,800000,emp535@mail.com
536,EMP00536,Unknow,40.0,1.0,Engineer,2025-07-01,800000,emp536@mail.com
537,EMP00537,Unknow,51.0,13.0,QA,2025-07-01,500000,emp537@mail.com
538,EMP00538,Female,22.0,3.0,Intern,,800000,
539,EMP00539,Male,45.0,9.0,Manager,2023-01-15,350000,
540,EMP00540,Male,40.0,11.0,Analyst,,500000,
541,EMP00541,Female,25.0,1.0,Engineer,,500000,emp541@mail.com
542,EMP00542,Male,43.0,14.0,HR,,600000,
543,EMP00543,Unknow,58.0,19.0,HR,,600000,
544,EMP00544,Unknow,50.0,2.0,Intern,2025-07-01,600000,
545,EMP00545,Male,37.0,12.0,QA,,800000,
546,EMP00546,Male,20.0,18.0,Manager,2023-01-15,600000,
547,EMP00547,Female,60.0,8.0,Manager,2023-01-15,350000,
548,EMP00548,Male,23.0,18.0,QA,,600000,
549,EMP00549,Male,58.0,12.0,Intern,,500000,
550,EMP00550,Male,21.0,12.0,Intern,,600000,
551,EMP00551,Female,60.0,12.0,Manager,,500000,
552,EMP00552,Male,26.0,,Intern,2023-01-15,600000,
553,EMP00553,Unknow,42.0,2.0,Engineer,,600000,
554,EMP00554,Female,40.0,99.0,Engineer,2023-01-15,800000,emp554@mail.com
555,EMP00555,Male,47.0,8.0,Engineer,2025-07-01,500000,
556,EMP00556,Female,40.0,9.0,HR,,500000,
557,EMP00557,Female,37.0,5.0,HR,2025-07-01,350000,
558,EMP00558,Male,51.0,8.0,Engineer,2025-07-01,600000,
559,EMP00559,Female,57.0,2.0,Engineer,2025-07-01,350000,
560,EMP00560,Female,47.0,5.0,HR,2023-01-15,350000,
561,EMP00561,Male,28.0,10.0,Engineer,,600000,
562,EMP00562,Male,30.0,15.0,Intern,,350000,
563,EMP00563,Male,40.0,,Intern,,600000,emp563@mail.com
564,EMP00564,Male,35.0,7.0,Intern,2023-01-15,350000,
565,EMP00565,Male,58.0,8.0,QA,,600000,emp565@mail.com
566,EMP00566,Unknow,21.0,2.0,HR,2023-01-15,350000,emp566@mail.com
567,EMP00567,Female,28.0,17.0,Manager,2023-01-15,500000,
568,EMP00568,Unknow,54.0,5.0,Intern,,500000,emp568@mail.com
569,EMP00569,Male,42.0,16.0,Analyst,2025-07-01,500000,
570,EMP00570,Unknow,24.0,9.0,Intern,,350000,
571,EMP00571,Male,24.0,2.0,Engineer,,350000,
572,EMP00572,Male,43.0,9.0,Analyst,2025-07-01,600000,emp572@mail.com
573,EMP00573,Unknow,49.0,18.0,HR,,800000,
574,EMP00574,Unknow,37.0,13.0,Manager,2025-07-01,500000,
575,EMP00575,Female,29.0,13.0,Manager,,500000,emp575@mail.com
576,EMP00576,Female,58.0,17.0,HR,,600000,
577,EMP00577,Female,32.0,,Analyst,2023-01-15,600000,emp577@mail.com
578,EMP00578,Unknow,23.0,13.0,Intern,,800000,
579,EMP00579,Male,40.0,11.0,Manager,,350000,
580,EMP00580,Unknow,40.0,16.0,QA,2025-07-01,600000,
581,EMP00581,Female,60.0,13.0,HR,2023-01-15,500000,
582,EMP00582,Male,40.0,,HR,2023-01-15,600000,
583,EMP00583,Male,36.0,9.0,Manager,2025-07-01,500000,
584,EMP00584,Male,34.0,5.0,Analyst,,800000,
585,EMP00585,Male,30.0,12.0,Engineer,,500000,
586,EMP00586,Female,60.0,99.0,Analyst,2025-07-01,500000,
587,EMP00587,Female,27.0,14.0,Engineer,2025-07-01,600000,emp587@mail.com
588,EMP00588,Male,42.0,,QA,,600000,
589,EMP00589,Unknow,25.0,9.0,Manager,2025-07-01,500000,emp589@mail.com
590,EMP00590,Female,60.0,16.0,Intern,,600000,
591,EMP00591,Male,40.0,5.0,HR,,500000,
592,EMP00592,Male,43.0,17.0,HR,,800000,emp592@mail.com
593,EMP00593,Male,32.0,1.0,QA,2025-07-01,350000,
594,EMP00594,Male,54.0,9.0,HR,2025-07-01,500000,
595,EMP00595,Female,25.0,17.0,Intern,,350000,
596,EMP00596,Female,47.0,10.0,QA,2025-07-01,350000,
597,EMP00597,Female,43.0,2.0,Intern,2025-07-01,600000,
598,EMP00598,Unknow,58.0,9.0,HR,,500000,
599,EMP00599,Male,32.0,19.0,HR,2023-01-15,600000,
600,EMP00600,Male,24.0,3.0,Manager,,600000,
601,EMP00601,Female,40.0,1.0,Analyst,,600000,
602,EMP00602,Female,47.0,14.0,Manager,,350000,
603,EMP00603,Female,51.0,5.0,QA,2023-01-15,600000,
604,EMP00604,Unknow,32.0,13.0,QA,2023-01-15,600000,
605,EMP00605,Male,41.0,13.0,Manager,2023-01-15,350000,
606,EMP00606,Male,56.0,1.0,Analyst,,350000,
607,EMP00607,Male,49.0,2.0,Intern,,600000,
608,EMP00608,Female,23.0,18.0,Intern,,600000,
609,EMP00609,Female,23.0,99.0,Engineer,2025-07-01,800000,
610,EMP00610,Male,20.0,6.0,QA,2025-07-01,600000,
611,EMP00611,Male,40.0,13.0,HR,2025-07-01,500000,
612,EMP00612,Male,46.0,,Analyst,2025-07-01,600000,
613,EMP00613,Female,47.0,18.0,HR,2025-07-01,500000,
614,EMP00614,Male,33.0,18.0,Intern,2025-07-01,600000,
615,EMP00615,Unknow,57.0,5.0,HR,2025-07-01,500000,
616,EMP00616,Unknow,55.0,,Analyst,2025-07-01,600000,emp616@mail.com
617,EMP00617,Female,56.0,11.0,Analyst,2025-07-01,500000,
618,EMP00618,Male,32.0,7.0,QA,,500000,
619,EMP00619,Unknow,48.0,7.0,Engineer,2023-01-15,500000,
620,EMP00620,Unknow,27.0,2.0,Engineer,2023-01-15,600000,
621,EMP00621,Female,20.0,18.0,Intern,,600000,
622,EMP00622,Unknow,40.0,10.0,Engineer,,500000,
623,EMP00623,Unknow,33.0,17.0,Analyst,,350000,
624,EMP00624,Male,23.0,14.0,Engineer,2025-07-01,600000,
625,EMP00625,Unknow,47.0,5.0,Analyst,,350000,
626,EMP00626,Female,38.0,8.0,QA,2025-07-01,600000,
627,EMP00627,Male,36.0,11.0,QA,,500000,
628,EMP00628,Female,22.0,11.0,Manager,,600000,
629,EMP00629,Female,40.0,18.0,Intern,2023-01-15,500000,
630,EMP00630,Female,31.0,14.0,HR,,350000,emp630@mail.com
631,EMP00631,Male,27.0,,Engineer,,600000,emp631@mail.com
632,EMP00632,Male,51.0,12.0,Analyst,,350000,
633,EMP00633,Female,37.0,10.0,QA,,600000,emp633@mail.com
634,EMP00634,Female,28.0,16.0,HR,,600000,
635,EMP00635,Male,57.0,20.0,Analyst,2023-01-15,800000,
636,EMP00636,Female,40.0,10.0,Analyst,,800000,
637,EMP00637,Female,50.0,8.0,HR,2025-07-01,500000,emp637@mail.com
638,EMP00638,Male,24.0,18.0,Manager,2023-01-15,600000,emp638@mail.com
639,EMP00639,Female,58.0,13.0,Manager,2023-01-15,350000,emp639@mail.com
640,EMP00640,Male,57.0,4.0,Manager,,600000,
641,EMP00641,Male,43.0,,Intern,,600000,
642,EMP00642,Unknow,25.0,11.0,Analyst,,800000,
643,EMP00643,Male,26.0,4.0,Engineer,2023-01-15,500000,
644,EMP00644,Male,54.0,18.0,Analyst,2025-07-01,600000,
645,EMP00645,Female,56.0,18.0,Analyst,,800000,
646,EMP00646,Female,38.0,13.0,QA,,500000,
647,EMP00647,Unknow,54.0,17.0,Engineer,2023-01-15,350000,emp647@mail.com
648,EMP00648,Male,51.0,19.0,Engineer,,350000,
649,EMP00649,Female,36.0,1.0,Manager,,600000,emp649@mail.com
650,EMP00650,Male,56.0,4.0,Analyst,,500000,
651,EMP00651,Female,58.0,17.0,Intern,2023-01-15,500000,emp651@mail.com
652,EMP00652,Male,41.0,4.0,Analyst,,600000,
653,EMP00653,Male,41.0,3.0,Manager,,500000,emp653@mail.com
654,EMP00654,Male,46.0,14.0,Analyst,2023-01-15,500000,
655,EMP00655,Unknow,52.0,,Engineer,,600000,
656,EMP00656,Female,32.0,8.0,Intern,2025-07-01,600000,emp656@mail.com
657,EMP00657,Male,50.0,2.0,Manager,,800000,emp657@mail.com
658,EMP00658,Male,60.0,3.0,Engineer,2023-01-15,800000,
659,EMP00659,Male,40.0,12.0,QA,,600000,
660,EMP00660,Female,36.0,10.0,Analyst,,600000,
661,EMP00661,Female,44.0,99.0,QA,2025-07-01,600000,emp661@mail.com
662,EMP00662,Male,36.0,8.0,Engineer,,500000,
663,EMP00663,Male,35.0,16.0,QA,2023-01-15,600000,
664,EMP00664,Unknow,40.0,11.0,Manager,,350000,
665,EMP00665,Unknow,40.0,11.0,Intern,,500000,
666,EMP00666,Male,39.0,16.0,QA,2023-01-15,350000,
667,EMP00667,Female,46.0,20.0,HR,,500000,
668,EMP00668,Male,33.0,3.0,HR,,600000,emp668@mail.com
669,EMP00669,Male,41.0,3.0,HR,,600000,
670,EMP00670,Female,40.0,18.0,Engineer,2023-01-15,500000,emp670@mail.com
671,EMP00671,Female,31.0,13.0,HR,2025-07-01,500000,
672,EMP00672,Female,34.0,12.0,QA,,800000,
673,EMP00673,Male,52.0,20.0,Engineer,,600000,emp673@mail.com
674,EMP00674,Male,31.0,4.0,Engineer,,600000,
675,EMP00675,Unknow,42.0,,Analyst,,600000,
676,EMP00676,Female,36.0,,Manager,2023-01-15,600000,
677,EMP00677,Female,37.0,10.0,HR,2025-07-01,600000,
678,EMP00678,Male,40.0,2.0,Intern,,600000,
679,EMP00679,Unknow,21.0,2.0,Intern,2023-01-15,600000,
680,EMP00680,Female,39.0,17.0,Engineer,,600000,
681,EMP00681,Male,40.0,16.0,Engineer,2023-01-15,800000,
682,EMP00682,Female,57.0,19.0,QA,2023-01-15,600000,
683,EMP00683,Unknow,57.0,99.0,HR,,800000,emp683@mail.com
684,EMP00684,Female,55.0,14.0,Intern,2023-01-15,600000,
685,EMP00685,Female,43.0,9.0,HR,,500000,
686,EMP00686,Male,54.0,12.0,Engineer,,600000,emp686@mail.com
687,EMP00687,Female,39.0,17.0,Engineer,2025-07-01,350000,
688,EMP00688,Female,43.0,6.0,HR,2025-07-01,600000,
689,EMP00689,Male,40.0,15.0,Manager,2023-01-15,600000,
690,EMP00690,Male,45.0,11.0,Manager,,800000,emp690@mail.com
691,EMP00691,Female,59.0,15.0,QA,,600000,
692,EMP00692,Male,22.0,5.0,HR,,500000,
693,EMP00693,Male,37.0,13.0,HR,,500000,
694,EMP00694,Unknow,27.0,9.0,Manager,2023-01-15,350000,
695,EMP00695,Male,58.0,12.0,HR,,350000,emp695@mail.com
696,EMP00696,Male,40.0,14.0,Intern,2023-01-15,800000,
697,EMP00697,Unknow,31.0,99.0,Intern,2023-01-15,500000,
698,EMP00698,Unknow,41.0,13.0,Manager,,800000,
699,EMP00699,Female,29.0,18.0,Intern,,600000,
700,EMP00700,Female,33.0,11.0,Intern,2023-01-15,500000,emp700@mail.com
701,EMP00701,Male,20.0,19.0,Intern,,600000,
702,EMP00702,Female,33.0,19.0,Intern,2025-07-01,600000,
703,EMP00703,Female,34.0,,Engineer,,600000,
704,EMP00704,Male,40.0,13.0,HR,,600000,
705,EMP00705,Male,37.0,3.0,QA,,600000,
706,EMP00706,Male,33.0,8.0,HR,2023-01-15,800000,emp706@mail.com
707,EMP00707,Male,21.0,17.0,Analyst,2023-01-15,800000,
708,EMP00708,Male,49.0,99.0,Engineer,,800000,emp708@mail.com
709,EMP00709,Female,57.0,18.0,QA,2023-01-15,350000,
710,EMP00710,Male,50.0,8.0,HR,2025-07-01,800000,
711,EMP00711,Female,55.0,7.0,HR,,500000,emp711@mail.com
712,EMP00712,Female,31.0,1.0,QA,2025-07-01,600000,
713,EMP00713,Male,60.0,9.0,Intern,2023-01-15,500000,emp713@mail.com
714,EMP00714,Female,44.0,17.0,QA,,500000,emp714@mail.com
715,EMP00715,Male,54.0,11.0,Intern,2025-07-01,350000,
716,EMP00716,Male,28.0,14.0,Manager,,600000,
717,EMP00717,Male,59.0,7.0,Analyst,,500000,
718,EMP00718,Female,24.0,17.0,Analyst,,500000,
719,EMP00719,Male,32.0,18.0,Intern,2025-07-01,600000,emp719@mail.com
720,EMP00720,Unknow,59.0,1.0,Analyst,2025-07-01,500000,
721,EMP00721,Male,40.0,99.0,QA,2025-07-01,500000,
722,EMP00722,Unknow,30.0,19.0,Intern,2025-07-01,800000,
723,EMP00723,Male,22.0,6.0,Intern,2025-07-01,600000,emp723@mail.com
724,EMP00724,Unknow,49.0,4.0,HR,2023-01-15,500000,
725,EMP00725,Female,51.0,3.0,HR,2025-07-01,600000,
726,EMP00726,Male,53.0,19.0,HR,,600000,
727,EMP00727,Male,36.0,,Analyst,,600000,
728,EMP00728,Male,47.0,13.0,Engineer,,500000,
729,EMP00729,Male,27.0,7.0,Intern,,500000,
730,EMP00730,Male,20.0,3.0,Manager,2023-01-15,500000,emp730@mail.com
731,EMP00731,Male,41.0,20.0,QA,,600000,
732,EMP00732,Male,35.0,7.0,HR,,350000,emp732@mail.com
733,EMP00733,Male,28.0,7.0,Manager,,500000,
734,EMP00734,Male,56.0,2.0,Manager,,600000,
735,EMP00735,Unknow,40.0,16.0,Intern,,600000,
736,EMP00736,Male,51.0,20.0,Manager,2023-01-15,600000,
737,EMP00737,Female,20.0,13.0,QA,,600000,emp737@mail.com
738,EMP00738,Female,26.0,7.0,Analyst,2023-01-15,500000,emp738@mail.com
739,EMP00739,Female,35.0,8.0,Intern,2023-01-15,500000,
740,EMP00740,Male,22.0,5.0,Manager,2023-01-15,500000,emp740@mail.com
741,EMP00741,Unknow,26.0,6.0,Engineer,,500000,
742,EMP00742,Male,52.0,13.0,Analyst,2023-01-15,350000,emp742@mail.com
743,EMP00743,Male,55.0,20.0,QA,,600000,emp743@mail.com
744,EMP00744,Unknow,23.0,,QA,,600000,
745,EMP00745,Female,40.0,1.0,QA,,350000,
746,EMP00746,Male,49.0,7.0,Analyst,,600000,
747,EMP00747,Male,59.0,3.0,QA,,800000,emp747@mail.com
748,EMP00748,Male,35.0,4.0,Analyst,2025-07-01,800000,
749,EMP00749,Male,38.0,5.0,Manager,,500000,
750,EMP00750,Female,20.0,3.0,Analyst,2023-01-15,350000,
751,EMP00751,Male,44.0,15.0,Manager,,500000,
752,EMP00752,Unknow,25.0,1.0,Analyst,2023-01-15,600000,
753,EMP00753,Female,23.0,6.0,QA,2025-07-01,600000,
754,EMP00754,Unknow,28.0,9.0,HR,2025-07-01,350000,
755,EMP00755,Female,26.0,6.0,Manager,,600000,
756,EMP00756,Male,40.0,9.0,Engineer,2023-01-15,500000,emp756@mail.com
757,EMP00757,Male,34.0,18.0,HR,2025-07-01,350000,
758,EMP00758,Male,25.0,18.0,Engineer,2023-01-15,350000,
759,EMP00759,Female,60.0,11.0,HR,2023-01-15,500000,emp759@mail.com
760,EMP00760,Female,30.0,7.0,QA,2023-01-15,600000,
761,EMP00761,Female,53.0,99.0,Analyst,,500000,
762,EMP00762,Male,36.0,14.0,Intern,2023-01-15,500000,
763,EMP00763,Male,40.0,6.0,Intern,2025-07-01,600000,
764,EMP00764,Male,36.0,1.0,Analyst,,600000,
765,EMP00765,Male,40.0,99.0,Intern,,500000,emp765@mail.com
766,EMP00766,Male,24.0,13.0,HR,2023-01-15,350000,emp766@mail.com
767,EMP00767,Male,20.0,3.0,HR,2023-01-15,500000,emp767@mail.com
768,EMP00768,Unknow,51.0,99.0,QA,2025-07-01,500000,
769,EMP00769,Male,36.0,10.0,Manager,,600000,
770,EMP00770,Female,26.0,15.0,HR,2025-07-01,500000,emp770@mail.com
771,EMP00771,Female,34.0,4.0,Engineer,2025-07-01,600000,
772,EMP00772,Male,59.0,1.0,Engineer,2023-01-15,350000,
773,EMP00773,Unknow,40.0,19.0,HR,2025-07-01,500000,emp773@mail.com
774,EMP00774,Female,50.0,4.0,Analyst,,800000,emp774@mail.com
775,EMP00775,Male,57.0,8.0,Analyst,2023-01-15,800000,emp775@mail.com
776,EMP00776,Male,28.0,12.0,HR,,600000,
777,EMP00777,Female,43.0,9.0,HR,2025-07-01,500000,emp777@mail.com
778,EMP00778,Female,30.0,10.0,Manager,2023-01-15,500000,
779,EMP00779,Female,44.0,12.0,Engineer,,800000,emp779@mail.com
780,EMP00780,Male,26.0,,Manager,2025-07-01,600000,
781,EMP00781,Male,50.0,15.0,Manager,2023-01-15,350000,
782,EMP00782,Male,51.0,3.0,Manager,2023-01-15,600000,
783,EMP00783,Female,34.0,14.0,Manager,2023-01-15,350000,
784,EMP00784,Male,37.0,12.0,Manager,,500000,
785,EMP00785,Male,23.0,3.0,QA,,600000,
786,EMP00786,Male,59.0,13.0,Analyst,2023-01-15,500000,emp786@mail.com
787,EMP00787,Female,53.0,6.0,QA,2025-07-01,500000,emp787@mail.com
788,EMP00788,Male,50.0,9.0,Manager,,600000,
789,EMP00789,Male,48.0,99.0,HR,2023-01-15,500000,
790,EMP00790,Unknow,43.0,3.0,Analyst,,600000,
791,EMP00791,Female,52.0,1.0,Intern,,350000,
792,EMP00792,Unknow,22.0,18.0,Intern,,600000,
793,EMP00793,Unknow,43.0,5.0,Manager,2025-07-01,600000,emp793@mail.com
794,EMP00794,Male,40.0,99.0,Engineer,,350000,
795,EMP00795,Unknow,25.0,15.0,Engineer,2023-01-15,800000,
796,EMP00796,Female,32.0,10.0,Intern,2025-07-01,600000,
797,EMP00797,Male,45.0,1.0,Intern,,350000,
798,EMP00798,Female,34.0,3.0,Manager,2025-07-01,600000,
799,EMP00799,Unknow,33.0,20.0,Engineer,,600000,
800,EMP00800,Male,49.0,9.0,Engineer,2025-07-01,350000,
801,EMP00801,Female,41.0,14.0,Intern,2023-01-15,600000,
802,EMP00802,Female,35.0,1.0,Engineer,,800000,
803,EMP00803,Female,55.0,18.0,Intern,,500000,
804,EMP00804,Female,55.0,4.0,HR,,500000,
805,EMP00805,Male,28.0,19.0,HR,2023-01-15,500000,
806,EMP00806,Female,30.0,3.0,QA,,600000,
807,EMP00807,Male,40.0,8.0,Engineer,2025-07-01,600000,
808,EMP00808,Male,23.0,14.0,Analyst,2023-01-15,800000,emp808@mail.com
809,EMP00809,Male,31.0,5.0,Manager,2023-01-15,500000,
810,EMP00810,Male,40.0,99.0,Intern,,500000,emp810@mail.com
811,EMP00811,Female,35.0,16.0,Intern,,600000,
812,EMP00812,Male,55.0,7.0,Manager,2023-01-15,500000,
813,EMP00813,Male,44.0,6.0,Intern,2025-07-01,600000,
814,EMP00814,Female,43.0,17.0,HR,2023-01-15,600000,emp814@mail.com
815,EMP00815,Male,40.0,16.0,Engineer,2025-07-01,350000,
816,EMP00816,Female,41.0,,Intern,,600000,
817,EMP00817,Female,47.0,3.0,Engineer,,600000,
818,EMP00818,Female,34.0,12.0,Intern,2025-07-01,600000,
819,EMP00819,Male,28.0,8.0,Intern,,800000,emp819@mail.com
820,EMP00820,Male,52.0,5.0,Manager,,500000,emp820@mail.com
821,EMP00821,Female,57.0,15.0,HR,,500000,
822,EMP00822,Male,47.0,11.0,Engineer,,600000,emp822@mail.com
823,EMP00823,Unknow,40.0,6.0,Manager,2025-07-01,350000,
824,EMP00824,Male,40.0,7.0,Intern,,600000,
825,EMP00825,Male,39.0,99.0,HR,,350000,
826,EMP00826,Unknow,57.0,2.0,Engineer,2023-01-15,600000,
827,EMP00827,Unknow,55.0,9.0,Analyst,2023-01-15,350000,
828,EMP00828,Male,35.0,1.0,Engineer,,500000,
829,EMP00829,Unknow,35.0,1.0,Analyst,2023-01-15,350000,emp829@mail.com
830,EMP00830,Female,29.0,16.0,HR,2023-01-15,600000,
831,EMP00831,Male,38.0,14.0,Intern,,800000,
832,EMP00832,Male,25.0,9.0,Engineer,2025-07-01,350000,emp832@mail.com
833,EMP00833,Male,23.0,9.0,Engineer,2025-07-01,800000,
834,EMP00834,Female,32.0,20.0,QA,2023-01-15,500000,
835,EMP00835,Female,38.0,1.0,Engineer,2025-07-01,350000,
836,EMP00836,Male,24.0,19.0,Engineer,,600000,
837,EMP00837,Female,34.0,20.0,Analyst,,600000,
838,EMP00838,Female,20.0,7.0,QA,,350000,
839,EMP00839,Female,36.0,17.0,Manager,,600000,
840,EMP00840,Unknow,23.0,1.0,Engineer,2023-01-15,500000,
841,EMP00841,Female,60.0,15.0,QA,,500000,
842,EMP00842,Male,40.0,9.0,Engineer,,350000,
843,EMP00843,Female,41.0,,Intern,2025-07-01,600000,
844,EMP00844,Male,39.0,2.0,QA,2025-07-01,350000,
845,EMP00845,Male,40.0,17.0,Engineer,,500000,
846,EMP00846,Female,21.0,7.0,HR,2023-01-15,500000,
