employee_id,employee_code,gender,age,department_id,job_title,join_date,salary,email
410,EMP00410,F,20.0,,Analyst,,500000,emp410@mail.com
411,EMP00411,F,43.0,17.0,Manager,,-10000,INVALID
412,EMP00412,Female,46.0,16.0,Manager,,-10000,
413,EMP00413,,53.0,3.0,Engineer,2025-07-01,800000,
414,EMP00414,Male,39.0,17.0,Engineer,2023-01-15,6 LPA,
415,EMP00415,,41.0,17.0,Manager,15/02/2024,-10000,
416,EMP00416,male,33.0,17.0,Engineer,,500000,emp416@mail.com
417,EMP00417,,56.0,20.0,Analyst,2025-07-01,-10000,emp417@mail.com
418,EMP00418,,46.0,1.0,Analyst,2025-07-01,6 LPA,emp418@mail.com
419,EMP00419,M,45.0,4.0,QA,2023-01-15,6 LPA,emp419@mail.com
420,EMP00420,Female,31.0,16.0,QA,,800000,INVALID
421,EMP00421,male,32.0,14.0,QA,2023-01-15,500000,INVALID
422,EMP00422,male,52.0,4.0,Analyst,2023-01-15,350000,INVALID
423,EMP00423,male,51.0,15.0,QA,,350000,emp423@mail.com
424,EMP00424,,57.0,11.0,Engineer,15/02/2024,800000,
425,EMP00425,Female,22.0,9.0,Intern,2023-01-15,-10000,emp425@mail.com
426,EMP00426,M,32.0,15.0,QA,,350000,emp426@mail.com
427,EMP00427,Female,45.0,19.0,Analyst,,350000,INVALID
428,EMP00428,Female,34.0,2.0,Engineer,,500000,
429,EMP00429,Male,49.0,10.0,Manager,,800000,
430,EMP00430,Male,35.0,,Manager,,500000,
431,EMP00431,M,45.0,16.0,Analyst,15/02/2024,350000,INVALID
432,EMP00432,Female,42.0,13.0,Engineer,2023-01-15,800000,
433,EMP00433,male,43.0,4.0,HR,,,
434,EMP00434,F,,3.0,Analyst,,800000,INVALID
435,EMP00435,F,32.0,15.0,HR,2025-07-01,500000,
436,EMP00436,Male,37.0,,Analyst,2025-07-01,500000,INVALID
437,EMP00437,,28.0,3.0,Engineer,2025-07-01,-10000,INVALID
438,EMP00438,male,48.0,15.0,Engineer,15/02/2024,800000,
439,EMP00439,Female,45.0,13.0,Intern,,500000,
440,EMP00440,F,52.0,7.0,Engineer,,6 LPA,INVALID
441,EMP00441,,36.0,20.0,Manager,,800000,INVALID
442,EMP00442,F,58.0,17.0,Engineer,15/02/2024,350000,emp442@mail.com
443,EMP00443,male,37.0,13.0,Analyst,,500000,
444,EMP00444,Male,44.0,3.0,Intern,15/02/2024,500000,
445,EMP00445,Female,-2.0,4.0,Analyst,,800000,
446,EMP00446,Female,24.0,10.0,Analyst,15/02/2024,800000,INVALID
447,EMP00447,,45.0,10.0,HR,,,INVALID
448,EMP00448,M,31.0,1.0,HR,2025-07-01,,emp448@mail.com
449,EMP00449,,49.0,8.0,Manager,2025-07-01,6 LPA,emp449@mail.com
450,EMP00450,Female,38.0,4.0,HR,,6 LPA,INVALID
451,EMP00451,,99.0,2.0,Manager,2023-01-15,-10000,INVALID
452,EMP00452,F,32.0,10.0,Engineer,,6 LPA,emp452@mail.com
453,EMP00453,male,39.0,99.0,Intern,15/02/2024,-10000,INVALID
454,EMP00454,male,51.0,17.0,HR,,6 LPA,
455,EMP00455,Male,27.0,99.0,HR,2023-01-15,-10000,emp455@mail.com
456,EMP00456,Female,99.0,4.0,Analyst,2025-07-01,500000,
457,EMP00457,,25.0,14.0,Intern,,6 LPA,INVALID
458,EMP00458,M,53.0,3.0,HR,,,
459,EMP00459,,52.0,99.0,Intern,,-10000,emp459@mail.com
460,EMP00460,,33.0,14.0,Intern,,500000,
461,EMP00461,Female,22.0,18.0,HR,15/02/2024,-10000,INVALID
462,EMP00462,,35.0,18.0,HR,15/02/2024,350000,INVALID
463,EMP00463,M,42.0,14.0,Analyst,15/02/2024,6 LPA,
464,EMP00464,Female,28.0,,Intern,,6 LPA,
465,EMP00465,Female,35.0,1.0,QA,,500000,
466,EMP00466,,39.0,5.0,Intern,15/02/2024,-10000,INVALID
467,EMP00467,M,60.0,4.0,QA,,500000,INVALID
468,EMP00468,male,49.0,13.0,Engineer,2023-01-15,6 LPA,
469,EMP00469,Male,43.0,16.0,Engineer,2023-01-15,350000,
470,EMP00470,M,32.0,4.0,Intern,2025-07-01,,emp470@mail.com
471,EMP00471,Female,40.0,15.0,Manager,,800000,
472,EMP00472,Female,55.0,3.0,Analyst,2023-01-15,,
473,EMP00473,Male,41.0,19.0,HR,2023-01-15,6 LPA,
474,EMP00474,F,51.0,7.0,QA,2025-07-01,350000,
475,EMP00475,Male,,10.0,Intern,,6 LPA,
476,EMP00476,,35.0,3.0,Engineer,2023-01-15,350000,
477,EMP00477,Female,38.0,12.0,Engineer,,6 LPA,INVALID
478,EMP00478,Male,39.0,20.0,HR,,500000,
479,EMP00479,M,34.0,12.0,Engineer,,800000,
480,EMP00480,Female,23.0,2.0,Analyst,,6 LPA,
481,EMP00481,Male,33.0,16.0,Manager,,6 LPA,INVALID
482,EMP00482,M,58.0,19.0,Intern,2023-01-15,500000,INVALID
483,EMP00483,Female,28.0,15.0,Intern,,350000,emp483@mail.com
484,EMP00484,F,50.0,7.0,Engineer,2025-07-01,350000,emp484@mail.com
485,EMP00485,male,52.0,14.0,Engineer,2025-07-01,350000,emp485@mail.com
486,EMP00486,male,46.0,11.0,Analyst,,350000,INVALID
487,EMP00487,,30.0,13.0,HR,2023-01-15,,
488,EMP00488,male,32.0,16.0,Analyst,,800000,
489,EMP00489,F,54.0,99.0,Engineer,,-10000,emp489@mail.com
490,EMP00490,Male,99.0,11.0,QA,2025-07-01,-10000,
491,EMP00491,M,50.0,,Intern,15/02/2024,800000,
492,EMP00492,male,60.0,1.0,Engineer,15/02/2024,6 LPA,
493,EMP00493,,25.0,5.0,Intern,,800000,
494,EMP00494,M,53.0,8.0,QA,,,
495,EMP00495,Male,34.0,6.0,Engineer,,6 LPA,emp495@mail.com
496,EMP00496,Female,36.0,99.0,Analyst,15/02/2024,-10000,
497,EMP00497,,51.0,8.0,QA,,500000,emp497@mail.com
498,EMP00498,,52.0,19.0,QA,2023-01-15,,emp498@mail.com
499,EMP00499,F,28.0,17.0,QA,,6 LPA,emp499@mail.com
500,EMP00500,,52.0,4.0,Manager,,-10000,INVALID
501,EMP00501,Female,56.0,16.0,Analyst,15/02/2024,800000,emp501@mail.com
502,EMP00502,F,35.0,2.0,HR,2023-01-15,350000,INVALID
503,EMP00503,F,39.0,4.0,Intern,15/02/2024,,emp503@mail.com
504,EMP00504,male,32.0,19.0,Analyst,2025-07-01,500000,
505,EMP00505,,41.0,,Analyst,2025-07-01,350000,INVALID
506,EMP00506,M,52.0,17.0,HR,,350000,
507,EMP00507,Male,42.0,18.0,HR,,350000,emp507@mail.com
508,EMP00508,,35.0,9.0,HR,15/02/2024,6 LPA,
509,EMP00509,Male,57.0,15.0,Analyst,2023-01-15,,emp509@mail.com
510,EMP00510,Male,36.0,6.0,Engineer,,800000,
511,EMP00511,Female,57.0,9.0,QA,2025-07-01,,emp511@mail.com
512,EMP00512,Male,41.0,5.0,Manager,,,emp512@mail.com
513,EMP00513,Male,24.0,6.0,QA,,,
514,EMP00514,Female,48.0,13.0,Engineer,,-10000,emp514@mail.com
515,EMP00515,M,41.0,17.0,Engineer,2025-07-01,500000,emp515@mail.com
516,EMP00516,Female,30.0,12.0,Intern,,800000,
517,EMP00517,F,42.0,11.0,Analyst,2025-07-01,-10000,
518,EMP00518,M,34.0,1.0,Engineer,,-10000,emp518@mail.com
519,EMP00519,,29.0,,Engineer,2025-07-01,,
520,EMP00520,Male,52.0,9.0,HR,,-10000,INVALID
521,EMP00521,,22.0,18.0,Analyst,15/02/2024,,emp521@mail.com
522,EMP00522,M,38.0,8.0,Engineer,2023-01-15,800000,
523,EMP00523,,43.0,17.0,Intern,15/02/2024,800000,
524,EMP00524,M,23.0,11.0,Intern,2025-07-01,,
525,EMP00525,Female,35.0,12.0,Engineer,15/02/2024,500000,emp525@mail.com
526,EMP00526,,49.0,13.0,Manager,,-10000,
527,EMP00527,Female,57.0,3.0,Engineer,2025-07-01,6 LPA,
528,EMP00528,M,56.0,18.0,Intern,2025-07-01,350000,INVALID
529,EMP00529,male,25.0,19.0,Engineer,2025-07-01,-10000,
530,EMP00530,F,42.0,14.0,Intern,2023-01-15,,
531,EMP00531,Female,37.0,9.0,QA,2023-01-15,500000,
532,EMP00532,Female,21.0,7.0,Analyst,,,INVALID
533,EMP00533,male,38.0,17.0,Intern,2023-01-15,500000,INVALID
534,EMP00534,,23.0,5.0,QA,2023-01-15,350000,emp534@mail.com
535,EMP00535,male,41.0,5.0,Analyst,15/02/2024,800000,emp535@mail.com
536,EMP00536,,40.0,1.0,Engineer,2025-07-01,800000,emp536@mail.com
537,EMP00537,,51.0,13.0,QA,2025-07-01,500000,emp537@mail.com
538,EMP00538,F,22.0,3.0,Intern,,800000,
539,EMP00539,male,45.0,9.0,Manager,2023-01-15,350000,
540,EMP00540,male,,11.0,Analyst,,-10000,
541,EMP00541,Female,25.0,1.0,Engineer,15/02/2024,500000,emp541@mail.com
542,EMP00542,M,43.0,14.0,HR,,6 LPA,INVALID
543,EMP00543,,58.0,19.0,HR,15/02/2024,6 LPA,
544,EMP00544,,50.0,2.0,Intern,2025-07-01,6 LPA,
545,EMP00545,male,37.0,12.0,QA,,800000,INVALID
546,EMP00546,M,20.0,18.0,Manager,2023-01-15,6 LPA,
547,EMP00547,Female,60.0,8.0,Manager,2023-01-15,350000,INVALID
548,EMP00548,Male,23.0,18.0,QA,15/02/2024,-10000,INVALID
549,EMP00549,M,58.0,12.0,Intern,15/02/2024,500000,INVALID
550,EMP00550,male,21.0,12.0,Intern,15/02/2024,,
551,EMP00551,Female,60.0,12.0,Manager,,500000,
552,EMP00552,Male,26.0,,Intern,2023-01-15,350000,
553,EMP00553,,42.0,2.0,Engineer,,,
554,EMP00554,F,-2.0,99.0,Engineer,2023-01-15,800000,emp554@mail.com
555,EMP00555,M,47.0,8.0,Engineer,2025-07-01,500000,
556,EMP00556,F,,9.0,HR,,500000,INVALID
557,EMP00557,F,37.0,5.0,HR,2025-07-01,350000,
558,EMP00558,Male,51.0,8.0,Engineer,2025-07-01,6 LPA,
559,EMP00559,Female,57.0,2.0,Engineer,2025-07-01,350000,
560,EMP00560,Female,47.0,5.0,HR,2023-01-15,350000,INVALID
561,EMP00561,Male,28.0,10.0,Engineer,,6 LPA,
562,EMP00562,Male,30.0,15.0,Intern,,350000,
563,EMP00563,M,,,Intern,,800000,emp563@mail.com
564,EMP00564,male,35.0,7.0,Intern,2023-01-15,350000,INVALID
565,EMP00565,male,58.0,8.0,QA,,6 LPA,emp565@mail.com
566,EMP00566,,21.0,2.0,HR,2023-01-15,350000,emp566@mail.com
567,EMP00567,F,28.0,17.0,Manager,2023-01-15,500000,INVALID
568,EMP00568,,54.0,5.0,Intern,,-10000,emp568@mail.com
569,EMP00569,male,42.0,16.0,Analyst,2025-07-01,500000,INVALID
570,EMP00570,,24.0,9.0,Intern,15/02/2024,350000,
571,EMP00571,M,24.0,2.0,Engineer,,350000,
572,EMP00572,male,43.0,9.0,Analyst,2025-07-01,6 LPA,emp572@mail.com
573,EMP00573,,49.0,18.0,HR,,800000,
574,EMP00574,,37.0,13.0,Manager,2025-07-01,-10000,
575,EMP00575,F,29.0,13.0,Manager,,500000,emp575@mail.com
576,EMP00576,Female,58.0,17.0,HR,,6 LPA,
577,EMP00577,Female,32.0,,Analyst,2023-01-15,-10000,emp577@mail.com
578,EMP00578,,23.0,13.0,Intern,,800000,
579,EMP00579,male,-2.0,11.0,Manager,,350000,
580,EMP00580,,,16.0,QA,2025-07-01,-10000,
581,EMP00581,Female,60.0,13.0,HR,2023-01-15,,
582,EMP00582,male,-2.0,,HR,2023-01-15,6 LPA,INVALID
583,EMP00583,male,36.0,9.0,Manager,2025-07-01,-10000,
584,EMP00584,male,34.0,5.0,Analyst,,800000,INVALID
585,EMP00585,male,30.0,12.0,Engineer,15/02/2024,500000,
586,EMP00586,Female,60.0,99.0,Analyst,2025-07-01,,
587,EMP00587,F,27.0,14.0,Engineer,2025-07-01,,emp587@mail.com
588,EMP00588,M,42.0,,QA,,800000,
589,EMP00589,,25.0,9.0,Manager,2025-07-01,,emp589@mail.com
590,EMP00590,F,60.0,16.0,Intern,15/02/2024,-10000,INVALID
591,EMP00591,Male,99.0,5.0,HR,,-10000,INVALID
592,EMP00592,male,43.0,17.0,HR,,800000,emp592@mail.com
593,EMP00593,male,32.0,1.0,QA,2025-07-01,350000,INVALID
594,EMP00594,M,54.0,9.0,HR,2025-07-01,500000,
595,EMP00595,F,25.0,17.0,Intern,,350000,INVALID
596,EMP00596,Female,47.0,10.0,QA,2025-07-01,350000,
597,EMP00597,F,43.0,2.0,Intern,2025-07-01,,
598,EMP00598,,58.0,9.0,HR,15/02/2024,,INVALID
599,EMP00599,male,32.0,19.0,HR,2023-01-15,6 LPA,INVALID
600,EMP00600,M,24.0,3.0,Manager,,,
601,EMP00601,F,,1.0,Analyst,,-10000,
602,EMP00602,F,47.0,14.0,Manager,15/02/2024,350000,
603,EMP00603,F,51.0,5.0,QA,2023-01-15,6 LPA,INVALID
604,EMP00604,,32.0,13.0,QA,2023-01-15,6 LPA,
605,EMP00605,male,41.0,13.0,Manager,2023-01-15,350000,INVALID
606,EMP00606,Male,56.0,1.0,Analyst,,350000,INVALID
607,EMP00607,male,49.0,2.0,Intern,15/02/2024,6 LPA,
608,EMP00608,F,23.0,18.0,Intern,,-10000,INVALID
609,EMP00609,F,23.0,99.0,Engineer,2025-07-01,800000,INVALID
610,EMP00610,male,20.0,6.0,QA,2025-07-01,-10000,
611,EMP00611,Male,40.0,13.0,HR,2025-07-01,-10000,
612,EMP00612,male,46.0,,Analyst,2025-07-01,800000,INVALID
613,EMP00613,F,47.0,18.0,HR,2025-07-01,500000,INVALID
614,EMP00614,Male,33.0,18.0,Intern,2025-07-01,,
615,EMP00615,,57.0,5.0,HR,2025-07-01,500000,
616,EMP00616,,55.0,,Analyst,2025-07-01,350000,emp616@mail.com
617,EMP00617,F,56.0,11.0,Analyst,2025-07-01,500000,
618,EMP00618,M,32.0,7.0,QA,,,
619,EMP00619,,48.0,7.0,Engineer,2023-01-15,500000,
620,EMP00620,,27.0,2.0,Engineer,2023-01-15,-10000,
621,EMP00621,Female,20.0,18.0,Intern,15/02/2024,,INVALID
622,EMP00622,,99.0,10.0,Engineer,,500000,INVALID
623,EMP00623,,33.0,17.0,Analyst,,350000,INVALID
624,EMP00624,Male,23.0,14.0,Engineer,2025-07-01,6 LPA,
625,EMP00625,,47.0,5.0,Analyst,15/02/2024,350000,INVALID
626,EMP00626,F,38.0,8.0,QA,2025-07-01,6 LPA,INVALID
627,EMP00627,M,36.0,11.0,QA,15/02/2024,500000,INVALID
628,EMP00628,F,22.0,11.0,Manager,15/02/2024,6 LPA,
629,EMP00629,Female,,18.0,Intern,2023-01-15,500000,
630,EMP00630,Female,31.0,14.0,HR,,350000,emp630@mail.com
631,EMP00631,M,27.0,,Engineer,,-10000,emp631@mail.com
632,EMP00632,M,51.0,12.0,Analyst,,350000,INVALID
633,EMP00633,F,37.0,10.0,QA,,-10000,emp633@mail.com
634,EMP00634,Female,28.0,16.0,HR,15/02/2024,-10000,
635,EMP00635,Male,57.0,20.0,Analyst,2023-01-15,800000,INVALID
636,EMP00636,Female,-2.0,10.0,Analyst,15/02/2024,800000,
637,EMP00637,F,50.0,8.0,HR,2025-07-01,500000,emp637@mail.com
638,EMP00638,M,24.0,18.0,Manager,2023-01-15,6 LPA,emp638@mail.com
639,EMP00639,Female,58.0,13.0,Manager,2023-01-15,350000,emp639@mail.com
640,EMP00640,male,57.0,4.0,Manager,15/02/2024,,
641,EMP00641,Male,43.0,,Intern,15/02/2024,800000,INVALID
642,EMP00642,,25.0,11.0,Analyst,,800000,INVALID
643,EMP00643,M,26.0,4.0,Engineer,2023-01-15,500000,
644,EMP00644,M,54.0,18.0,Analyst,2025-07-01,,INVALID
645,EMP00645,Female,56.0,18.0,Analyst,,800000,
646,EMP00646,Female,38.0,13.0,QA,15/02/2024,500000,INVALID
647,EMP00647,,54.0,17.0,Engineer,2023-01-15,350000,emp647@mail.com
648,EMP00648,Male,51.0,19.0,Engineer,15/02/2024,350000,INVALID
649,EMP00649,Female,36.0,1.0,Manager,,-10000,emp649@mail.com
650,EMP00650,M,56.0,4.0,Analyst,,500000,INVALID
651,EMP00651,Female,58.0,17.0,Intern,2023-01-15,500000,emp651@mail.com
652,EMP00652,male,41.0,4.0,Analyst,15/02/2024,-10000,INVALID
653,EMP00653,M,41.0,3.0,Manager,,500000,emp653@mail.com
654,EMP00654,M,46.0,14.0,Analyst,2023-01-15,500000,INVALID
655,EMP00655,,52.0,,Engineer,15/02/2024,800000,INVALID
656,EMP00656,Female,32.0,8.0,Intern,2025-07-01,6 LPA,emp656@mail.com
657,EMP00657,Male,50.0,2.0,Manager,,800000,emp657@mail.com
658,EMP00658,male,60.0,3.0,Engineer,2023-01-15,800000,
659,EMP00659,Male,,12.0,QA,15/02/2024,,
660,EMP00660,Female,36.0,10.0,Analyst,,6 LPA,INVALID
661,EMP00661,F,44.0,99.0,QA,2025-07-01,6 LPA,emp661@mail.com
662,EMP00662,Male,36.0,8.0,Engineer,15/02/2024,-10000,
663,EMP00663,male,35.0,16.0,QA,2023-01-15,,
664,EMP00664,,99.0,11.0,Manager,,350000,INVALID
665,EMP00665,,99.0,11.0,Intern,,,
666,EMP00666,Male,39.0,16.0,QA,2023-01-15,350000,
667,EMP00667,F,46.0,20.0,HR,,500000,
668,EMP00668,male,33.0,3.0,HR,,,emp668@mail.com
669,EMP00669,M,41.0,3.0,HR,15/02/2024,6 LPA,
670,EMP00670,F,-2.0,18.0,Engineer,2023-01-15,500000,emp670@mail.com
671,EMP00671,F,31.0,13.0,HR,2025-07-01,500000,
672,EMP00672,Female,34.0,12.0,QA,,800000,
673,EMP00673,M,52.0,20.0,Engineer,15/02/2024,,emp673@mail.com
674,EMP00674,Male,31.0,4.0,Engineer,,-10000,
675,EMP00675,,42.0,,Analyst,,6 LPA,
676,EMP00676,Female,36.0,,Manager,2023-01-15,-10000,
677,EMP00677,F,37.0,10.0,HR,2025-07-01,6 LPA,
678,EMP00678,male,99.0,2.0,Intern,,,
679,EMP00679,,21.0,2.0,Intern,2023-01-15,-10000,
680,EMP00680,F,39.0,17.0,Engineer,,6 LPA,
681,EMP00681,Male,40.0,16.0,Engineer,2023-01-15,800000,INVALID
682,EMP00682,Female,57.0,19.0,QA,2023-01-15,,INVALID
683,EMP00683,,57.0,99.0,HR,15/02/2024,800000,emp683@mail.com
684,EMP00684,F,55.0,14.0,Intern,2023-01-15,6 LPA,
685,EMP00685,F,43.0,9.0,HR,15/02/2024,-10000,
686,EMP00686,Male,54.0,12.0,Engineer,15/02/2024,-10000,emp686@mail.com
687,EMP00687,Female,39.0,17.0,Engineer,2025-07-01,350000,
688,EMP00688,F,43.0,6.0,HR,2025-07-01,,INVALID
689,EMP00689,male,40.0,15.0,Manager,2023-01-15,6 LPA,
690,EMP00690,M,45.0,11.0,Manager,,800000,emp690@mail.com
691,EMP00691,Female,59.0,15.0,QA,,6 LPA,INVALID
692,EMP00692,M,22.0,5.0,HR,,,
693,EMP00693,Male,37.0,13.0,HR,,-10000,
694,EMP00694,,27.0,9.0,Manager,2023-01-15,350000,
695,EMP00695,M,58.0,12.0,HR,15/02/2024,350000,emp695@mail.com
696,EMP00696,male,99.0,14.0,Intern,2023-01-15,800000,INVALID
697,EMP00697,,31.0,99.0,Intern,2023-01-15,,
698,EMP00698,,41.0,13.0,Manager,,800000,
699,EMP00699,Female,29.0,18.0,Intern,,,
700,EMP00700,Female,33.0,11.0,Intern,2023-01-15,,emp700@mail.com
701,EMP00701,male,20.0,19.0,Intern,15/02/2024,-10000,
702,EMP00702,F,33.0,19.0,Intern,2025-07-01,6 LPA,INVALID
703,EMP00703,Female,34.0,,Engineer,,350000,
704,EMP00704,Male,,13.0,HR,15/02/2024,6 LPA,
705,EMP00705,male,37.0,3.0,QA,,-10000,
706,EMP00706,male,33.0,8.0,HR,2023-01-15,800000,emp706@mail.com
707,EMP00707,M,21.0,17.0,Analyst,2023-01-15,800000,INVALID
708,EMP00708,Male,49.0,99.0,Engineer,,800000,emp708@mail.com
709,EMP00709,F,57.0,18.0,QA,2023-01-15,350000,
710,EMP00710,Male,50.0,8.0,HR,2025-07-01,800000,INVALID
711,EMP00711,Female,55.0,7.0,HR,,-10000,emp711@mail.com
712,EMP00712,Female,31.0,1.0,QA,2025-07-01,,
713,EMP00713,Male,60.0,9.0,Intern,2023-01-15,-10000,emp713@mail.com
714,EMP00714,F,44.0,17.0,QA,,500000,emp714@mail.com
715,EMP00715,M,54.0,11.0,Intern,2025-07-01,350000,
716,EMP00716,male,28.0,14.0,Manager,,,INVALID
717,EMP00717,M,59.0,7.0,Analyst,,500000,
718,EMP00718,Female,24.0,17.0,Analyst,,500000,INVALID
719,EMP00719,M,32.0,18.0,Intern,2025-07-01,6 LPA,emp719@mail.com
720,EMP00720,,59.0,1.0,Analyst,2025-07-01,500000,
721,EMP00721,Male,,99.0,QA,2025-07-01,-10000,
722,EMP00722,,30.0,19.0,Intern,2025-07-01,800000,
723,EMP00723,Male,22.0,6.0,Intern,2025-07-01,,emp723@mail.com
724,EMP00724,,49.0,4.0,HR,2023-01-15,500000,
725,EMP00725,F,51.0,3.0,HR,2025-07-01,,INVALID
726,EMP00726,Male,53.0,19.0,HR,,,INVALID
727,EMP00727,M,36.0,,Analyst,15/02/2024,6 LPA,
728,EMP00728,male,47.0,13.0,Engineer,,500000,INVALID
729,EMP00729,Male,27.0,7.0,Intern,,-10000,
730,EMP00730,Male,20.0,3.0,Manager,2023-01-15,500000,emp730@mail.com
731,EMP00731,M,41.0,20.0,QA,,,INVALID
732,EMP00732,Male,35.0,7.0,HR,,350000,emp732@mail.com
733,EMP00733,male,28.0,7.0,Manager,,-10000,
734,EMP00734,Male,56.0,2.0,Manager,15/02/2024,,INVALID
735,EMP00735,,,16.0,Intern,,-10000,INVALID
736,EMP00736,Male,51.0,20.0,Manager,2023-01-15,6 LPA,INVALID
737,EMP00737,Female,20.0,13.0,QA,15/02/2024,6 LPA,emp737@mail.com
738,EMP00738,Female,26.0,7.0,Analyst,2023-01-15,,emp738@mail.com
739,EMP00739,F,35.0,8.0,Intern,2023-01-15,-10000,
740,EMP00740,M,22.0,5.0,Manager,2023-01-15,,emp740@mail.com
741,EMP00741,,26.0,6.0,Engineer,,500000,
742,EMP00742,Male,52.0,13.0,Analyst,2023-01-15,350000,emp742@mail.com
743,EMP00743,male,55.0,20.0,QA,,-10000,emp743@mail.com
744,EMP00744,,23.0,,QA,,800000,
745,EMP00745,F,-2.0,1.0,QA,15/02/2024,350000,INVALID
746,EMP00746,male,49.0,7.0,Analyst,15/02/2024,6 LPA,
747,EMP00747,Male,59.0,3.0,QA,,800000,emp747@mail.com
748,EMP00748,Male,35.0,4.0,Analyst,2025-07-01,800000,
749,EMP00749,M,38.0,5.0,Manager,,-10000,
750,EMP00750,Female,20.0,3.0,Analyst,2023-01-15,350000,INVALID
751,EMP00751,male,44.0,15.0,Manager,,-10000,INVALID
752,EMP00752,,25.0,1.0,Analyst,2023-01-15,6 LPA,INVALID
753,EMP00753,F,23.0,6.0,QA,2025-07-01,,
754,EMP00754,,28.0,9.0,HR,2025-07-01,350000,
755,EMP00755,F,26.0,6.0,Manager,15/02/2024,6 LPA,
756,EMP00756,male,40.0,9.0,Engineer,2023-01-15,,emp756@mail.com
757,EMP00757,M,34.0,18.0,HR,2025-07-01,350000,INVALID
758,EMP00758,M,25.0,18.0,Engineer,2023-01-15,350000,
759,EMP00759,F,60.0,11.0,HR,2023-01-15,-10000,emp759@mail.com
760,EMP00760,F,30.0,7.0,QA,2023-01-15,6 LPA,INVALID
761,EMP00761,F,53.0,99.0,Analyst,15/02/2024,500000,
762,EMP00762,Male,36.0,14.0,Intern,2023-01-15,500000,
763,EMP00763,male,99.0,6.0,Intern,2025-07-01,,INVALID
764,EMP00764,M,36.0,1.0,Analyst,15/02/2024,6 LPA,
765,EMP00765,male,,99.0,Intern,,500000,emp765@mail.com
766,EMP00766,male,24.0,13.0,HR,2023-01-15,350000,emp766@mail.com
767,EMP00767,male,20.0,3.0,HR,2023-01-15,500000,emp767@mail.com
768,EMP00768,,51.0,99.0,QA,2025-07-01,,INVALID
769,EMP00769,Male,36.0,10.0,Manager,,6 LPA,INVALID
770,EMP00770,F,26.0,15.0,HR,2025-07-01,500000,emp770@mail.com
771,EMP00771,F,34.0,4.0,Engineer,2025-07-01,6 LPA,
772,EMP00772,M,59.0,1.0,Engineer,2023-01-15,350000,INVALID
773,EMP00773,,-2.0,19.0,HR,2025-07-01,500000,emp773@mail.com
774,EMP00774,Female,50.0,4.0,Analyst,,800000,emp774@mail.com
775,EMP00775,male,57.0,8.0,Analyst,2023-01-15,800000,emp775@mail.com
776,EMP00776,M,28.0,12.0,HR,,6 LPA,INVALID
777,EMP00777,Female,43.0,9.0,HR,2025-07-01,500000,emp777@mail.com
778,EMP00778,Female,30.0,10.0,Manager,2023-01-15,500000,INVALID
779,EMP00779,Female,44.0,12.0,Engineer,,800000,emp779@mail.com
780,EMP00780,Male,26.0,,Manager,2025-07-01,500000,
781,EMP00781,Male,50.0,15.0,Manager,2023-01-15,350000,
782,EMP00782,male,51.0,3.0,Manager,2023-01-15,,
783,EMP00783,Female,34.0,14.0,Manager,2023-01-15,350000,INVALID
784,EMP00784,Male,37.0,12.0,Manager,,500000,
785,EMP00785,male,23.0,3.0,QA,15/02/2024,,INVALID
786,EMP00786,male,59.0,13.0,Analyst,2023-01-15,,emp786@mail.com
787,EMP00787,Female,53.0,6.0,QA,2025-07-01,500000,emp787@mail.com
788,EMP00788,Male,50.0,9.0,Manager,,6 LPA,INVALID
789,EMP00789,Male,48.0,99.0,HR,2023-01-15,500000,
790,EMP00790,,43.0,3.0,Analyst,,,
791,EMP00791,Female,52.0,1.0,Intern,,350000,
792,EMP00792,,22.0,18.0,Intern,15/02/2024,,INVALID
793,EMP00793,,43.0,5.0,Manager,2025-07-01,6 LPA,emp793@mail.com
794,EMP00794,M,-2.0,99.0,Engineer,15/02/2024,350000,
795,EMP00795,,25.0,15.0,Engineer,2023-01-15,800000,
796,EMP00796,Female,32.0,10.0,Intern,2025-07-01,-10000,INVALID
797,EMP00797,Male,45.0,1.0,Intern,15/02/2024,350000,
798,EMP00798,F,34.0,3.0,Manager,2025-07-01,-10000,
799,EMP00799,,33.0,20.0,Engineer,15/02/2024,,INVALID
800,EMP00800,M,49.0,9.0,Engineer,2025-07-01,350000,
801,EMP00801,Female,41.0,14.0,Intern,2023-01-15,-10000,
802,EMP00802,Female,35.0,1.0,Engineer,,800000,
803,EMP00803,F,55.0,18.0,Intern,,500000,
804,EMP00804,Female,55.0,4.0,HR,,500000,INVALID
805,EMP00805,male,28.0,19.0,HR,2023-01-15,500000,INVALID
806,EMP00806,F,30.0,3.0,QA,,,
807,EMP00807,male,-2.0,8.0,Engineer,2025-07-01,6 LPA,
808,EMP00808,Male,23.0,14.0,Analyst,2023-01-15,800000,emp808@mail.com
809,EMP00809,M,31.0,5.0,Manager,2023-01-15,-10000,
810,EMP00810,M,-2.0,99.0,Intern,,-10000,emp810@mail.com
811,EMP00811,F,35.0,16.0,Intern,,-10000,
812,EMP00812,male,55.0,7.0,Manager,2023-01-15,-10000,
813,EMP00813,male,44.0,6.0,Intern,2025-07-01,6 LPA,INVALID
814,EMP00814,F,43.0,17.0,HR,2023-01-15,6 LPA,emp814@mail.com
815,EMP00815,male,99.0,16.0,Engineer,2025-07-01,350000,
816,EMP00816,F,41.0,,Intern,15/02/2024,,
